review_id,tanggal,review,clean_text,nama_produk,variasi_produk,link_gambar,file_gambar,rating,sentiment,sentiment_numeric
L000130,2024-05-01,"Ukurannya pas Tinggi badan 171 - 180 cm
ukuran 30 buat tinggi 170 an kecil pas enak banget, tapi bagian paha nya terlalu neken sih walau masih bisa gerak bebas ga nyekek,...",ukur pas badan ukur pas enak banget paha nya neken sih gerak bebas nyekek,CELANA PANJANG JEANS PRIA STRETCH,Varian: Black Jazz - 30,Tidak ada gambar,L000130.jpg,5,Positive,1.0
W000004,2025-03-08,Modelnya bagus. Bahan nya agak kasar sama agak panass.. Padahal d gambar bahan nya kayak adem,model bagus bahan nya kasar panass gambar bahan nya kayak adem,House of Smith Bomber Jacket Bomen Black #5 - Jaket Bomber Pria Hitam,Varian: 2XL - Black,Tidak ada gambar,W000004.jpg,2,Negative,0.0
E000292,2024-04-01,LOF bgt,lof bgt,Sweater XXXL Oversize Sweater Oblong Wanita Bigsize Atasan Crewneck Nyaman Bahan Fleece Sweatshirt Baju Basic Panjang Hoodie,Varian: Light Grey,Tidak ada gambar,E000292.jpg,5,Positive,1.0
AB000483,2024-01-01,keren cool mantab,keren cool mantab,Aerostreet Chinos Panjang Elvano Krem Celana Chino EAAAA,Varian: 30,Tidak ada gambar,AB000483.jpg,5,Positive,1.0
AZ000139,2025-03-01,Barangnya cacat,barang cacat,RANIA ONE SET-Setelan celana dan atasan katun toyobo anak usia 0-10 tahun,Varian: Rania Emerald - XL,Tidak ada gambar,AZ000139.jpg,1,Negative,0.0
C000208,2025-03-10,kemejanya bagus kurirnya gajelas dikirim nya lama bener l love you buat tukang paket,kemeja bagus kurir gajelas kirim nya bener love you tukang paket,COZYCLUB Long Sleeve Linen Shirt | Kemeja Pria Kerah Lengan Panjang Baju Dark Grey Beige,Varian: Espresso - M,Tidak ada gambar,C000208.jpg,1,Negative,0.0
M000447,2025-01-01,"Keren,bahannya tebel gak panas,bagus pokoknya",kerenbahannya tebel gak panasbagus pokok,4 Pcs 100 Ribu | Kaos Pocket Saku MBN Pria Wanita | Kaos Polos | Kaos Lengan Pendek Santai,Varian: 4 PCS TULIS DI PESAN OPSIONAL - L,Tidak ada gambar,M000447.jpg,5,Positive,1.0
AD000186,2024-07-01,Ukurannya pas,ukur pas,Aerostreet Chinos Panjang Elvano Abu Tua Celana Chino EAAAA,Varian: 34,Tidak ada gambar,AD000186.jpg,5,Positive,1.0
P000112,2025-03-08,"Tipis.
Jahitan kurang rapih.",tipis jahit rapih,HAIBRO Kemeja Cove Series Sage Green Polos,Varian: Sage soft - L,Tidak ada gambar,P000112.jpg,2,Negative,0.0
AU000018,2025-03-08,Maaf aku bru sadar terrnyata beda wrna yg kalian kirim.aku gak pesan wrna kuning malah yg datang wrn kuning..,maaf bru sadar terrnyata beda wrna kirimaku gak pesan wrna kuning wrn kuning,Kaos Anak Motif Adek dan Kakak untuk usia 1-12 Tahun Laki-laki dan perempuan,Varian: AK 08 - 7-9 Tahun (XXL),Tidak ada gambar,AU000018.jpg,2,Negative,0.0
G000049,2025-02-01,"di harga 119 ribu, bahan enak, fitting ok. jaitanya lemah, hanya 1 jaitan aja. pemakaian 1 minggu udah lepas jaitannya, cukup sekali beli disini. lebih mahal jasa jait ke...",harga ribu bahan enak fitting jaitanya lemah jaitan aja pakai minggu udah lepas jaitannya beli mahal jasa jait,Celana Bahan Pria Kerja Formal - Laksa Kirana Slim Fit Pants,Varian: Hitam - 37 atau 38,Tidak ada gambar,G000049.jpg,2,Negative,0.0
A000526,2024-01-01,bagus banget,bagus banget,KAOS POLOS WANITA COTTON COMBED 30S BAJU KAOS POLOS CEWEK SIZE XS - XL,Varian: M,Tidak ada gambar,A000526.jpg,5,Positive,1.0
AI000023,2025-03-14,"Bagus, bahan nya juga lembut",bagus bahan nya lembut,KEMEJA/BLOUSE ALIKA RAYON PREMIUM LD 120 CM,Varian: KAVITA - 120,Tidak ada gambar,AI000023.jpg,5,Positive,1.0
J000408,2024-01-01,Bagus dan cuttingan nya asik parah,bagus cuttingan nya asik parah,Kaos Polos New States Apparel 5400 Heavy Cotton T-shirt,Varian: L - Gold,Tidak ada gambar,J000408.jpg,5,Positive,1.0
AS000026,2024-09-01,"Mau di batalin dlu ganti warna di tolak...ok...
Eehh di kasih notes srh ganti warna jg ga di respon....sama sekali...gitu amat ya...saya jg pedagang...jangan bikin pembel...",batalin dlu ganti warna tolakok eehh kasih notes srh ganti warna responsama sekaligitu yasaya pedagangjangan bikin bel,Kayla Tunik Jaring Rajut Outer Dress Rajut Wanita,Varian: PUTIH,Tidak ada gambar,AS000026.jpg,1,Negative,0.0
AK000037,2025-02-01,Pesan warna khaki malah warna pink yg dteng hadehh minimal konfirmasi dulu gitu kalo emg habis ini main lngsung kirim,pesan warna khaki warna pink dteng hadehh minimal konfirmasi gitu kalo emg habis main lngsung kirim,(PART 1) Square Neck Short Sleeve Shirt Blouse #2900,Varian: Khaky - XXL,Ada gambar,AK000037.jpg,1,Negative,0.0
AU000006,2025-03-11,"Pesen 1 tulisan kk nya 1 adk nya,, malah di kirim adk nya semua hemmm🤦‍♀️
Mau tuker males banget, maaf ya saya kasih bintang 2.",sen tulis nya adk nya kirim adk nya hemmm tuker males banget maaf kasih bintang,Kaos Anak Motif Adek dan Kakak untuk usia 1-12 Tahun Laki-laki dan perempuan,Varian: AK 07 - 2-4 Tahun (L),Tidak ada gambar,AU000006.jpg,2,Negative,0.0
AE000422,2024-01-01,"bahan bagus, pengiriman cepat",bahan bagus kirim cepat,Aerostreet Chinos Panjang Elvano Khaki Celana Chino EAAAA,Varian: 36,Ada gambar,AE000422.jpg,5,Positive,1.0
AR000030,2024-05-01,Barang yg datang tidak sesuai,barang sesuai,INNER KNIT PASTEL - LONG DRESS INNER,Varian: Hitam - allsize,Tidak ada gambar,AR000030.jpg,1,Negative,0.0
N000023,2025-02-22,"Pesan pertama layan bagus jaitan rapi, pesanlagi saya kira mau sama tapi jauh dari expetasi jaitanbjelek asal2an kayaknya mendadak dulu jaitanya, teknisnya bagaimana saya...",pesan layan bagus jaitan rapi pesanlagi expetasi jaitanbjelek asal kayak dadak jaitanya teknis,"Novie Baju Blouse Cringkle Atasan Wanita Lengan Panjang Katun Polos,Blouse Wanita Kekinian Airflow Muda Crinkle Oversize atasan tulle Nyaman atasan korea Linen",Varian: Cream - All Size,Tidak ada gambar,N000023.jpg,1,Negative,0.0
AG000352,2025-03-08,"Paket nya baru nyampai...kaos oversize nya bagus
Kualitas produk: Bagus bahan nya lembut nyaman di pakai terima kasih seller produk nya bagus",paket nya nyampaikaos oversize nya bagus kualitas produk bagus bahan nya lembut nyaman pakai terima kasih seller produk nya bagus,Kaos Oversize Lengan 7/8 Wanita T-shirt Wanita Lengan 3/4 Slit Atasan Rayon Belah Samping Basic Baju Panjang Top Polos Oval murah,Varian: Hitam - XL ( LD 110-130Cm ),Ada gambar,AG000352.jpg,5,Positive,1.0
J000031,2024-09-01,"bagus, pas di pakai",bagus pas pakai,Kaos Polos New States Apparel 5400 Heavy Cotton T-shirt,Varian: Royal Blue - XL,Tidak ada gambar,J000031.jpg,5,Positive,1.0
Z000220,2025-01-01,mksih sudah sampai bgus bhany,mksih bgus bhany,Aerostreet T Shirt Reguler Polos Gelap Kaos T-Shirt Tshirt KAAAA,Varian: Sage Green - M,Tidak ada gambar,Z000220.jpg,5,Positive,1.0
N000041,2025-02-01,Sesuai harga,sesuai harga,"Novie Baju Blouse Cringkle Atasan Wanita Lengan Panjang Katun Polos,Blouse Wanita Kekinian Airflow Muda Crinkle Oversize atasan tulle Nyaman atasan korea Linen",Varian: Army - Jumbo XL,Tidak ada gambar,N000041.jpg,1,Negative,0.0
AF000291,2024-01-01,Ukurannya pas Tinggi badan 160 - 170 cm Berat badan 60 - 70 kg,ukur pas badan berat badan,Aerostreet Chinos Panjang Elvano Hijau Army Celana Chino EAAAA,Varian: 34,Tidak ada gambar,AF000291.jpg,5,Positive,1.0
AC000284,2024-04-01,"Penjualnya ***** atau ga bisa baca?? Order warna navy dikirim green army, mana komplain tuker barang kita yang kirim sendiri, ribet nih toko kapok beli disini",jual baca order warna navy kirim green army komplain tuker barang kirim ribet nih toko kapok beli,Aerostreet Chinos Panjang Elvano Navy Celana Chino EAAAA,Varian: 34,Tidak ada gambar,AC000284.jpg,1,Negative,0.0
AH000484,2025-01-01,Bagusss bangetttt atasannyaaaaaaa,bagusss bangetttt atasannyaaaaaaa,[1-100] Atasan Kemeja dan Blouse Santai Elegan - Nyaman,Varian: 55,Tidak ada gambar,AH000484.jpg,5,Positive,1.0
Q000352,2024-01-01,"bahannya bagus, sesuai dengan gambar, pengiriman seperti tokonya di sebelah rumah, cepet bener...",bahan bagus sesuai gambar kirim toko belah rumah cepet bener,Parayu - Jas Blazer Vali Jas Pria Formal Kancing Satu Slim Fit,Varian: Hitam - XXL,Tidak ada gambar,Q000352.jpg,5,Positive,1.0
W000282,2024-12-01,"Tdk mengecewakan dah 2x order brng bagus
Kualitas produk: Sangat baik",tdk kecewa dah order brng bagus kualitas produk,House of Smith Bomber Jacket Bomen Black #5 - Jaket Bomber Pria Hitam,Varian: M - Black,Tidak ada gambar,W000282.jpg,5,Positive,1.0
AX000034,2025-02-22,"Barang ya bagus anak qu suka,",barang bagus anak suka,"Paket 3 pcs kaos distro anak branded laki laki dan perempuan usia 3,5-12 tahun Combed 30s Bunda",Varian: 3pcs motif I - XXL,Tidak ada gambar,AX000034.jpg,1,Negative,0.0
AW000005,2025-03-15,"sangat kecewa karena saya tidak menerima pesanan saya,paket nya gk tau kemana",kecewa terima pesan sayapaket nya tau mana,celana panjang anak laki-laki model cargo umur 5 sampai 15 tahun,Varian: mocca - 13 tahun,Tidak ada gambar,AW000005.jpg,1,Negative,0.0
H000088,2024-07-01,"normal size, yang di kirim big size",normal size kirim big size,Cessie Blouse Wanita Airflow Atasan Crinkle Baju Big Size,Varian: Fuschia - Size Normal,Tidak ada gambar,H000088.jpg,2,Negative,0.0
V000121,2025-02-01,"mantap sesuai expetasi, packing rapih dan aman banget, pengiriman super cepat, seller fast respon, rekomend banget nih",mantap sesuai expetasi packing rapih aman banget kirim super cepat seller fast respon rekomend banget nih,House of Smith Bomber Jacket Bomith Black #3 - Jaket Bomber Pria Hitam,Varian: XL,Ada gambar,V000121.jpg,5,Positive,1.0
P000038,2025-03-11,yg satunya ukurannya salah XL. yg di psn uk M,satu ukur salah psn,HAIBRO Kemeja Cove Series Sage Green Polos,Varian: Denim - M,Ada gambar,P000038.jpg,2,Negative,0.0
AO000002,2025-03-14,"Udah nunggu PO lama"".. pas sampe ga sesuai.. katanya LD 120, yg dateng LD paling sekitar 105 cm.. katanya muat bb 80 ini ga muat samsek.. padahal bb aku 75 dan biasan...",udah nunggu pas sampe sesuai dateng muat muat samsek bias,QOME - DRESS BAHAN CERUTI / DRESS NAOMI / DRESS KONDANGAN /DRESS PESTA / DRESS FORMAL Mewah,Varian: hitam - XL (LD 120),Tidak ada gambar,AO000002.jpg,2,Negative,0.0
AW000114,2025-02-01,"Barang sudah sampai tpi tdk sesuai, bahan kurang bagus, ukuran kekecilan",barang tpi tdk sesuai bahan bagus ukur kecil,celana panjang anak laki-laki model cargo umur 5 sampai 15 tahun,Varian: KREM - 15 tahun,Tidak ada gambar,AW000114.jpg,2,Negative,0.0
O000005,2025-03-08,Bagus,bagus,Rok PANJANG Plisket BB WAVY / Rok BB Wavy / rok plisket bb wavy (036),Varian: Cream,Tidak ada gambar,O000005.jpg,1,Negative,0.0
Y000153,2025-01-01,"Baru pertama belanja disini,alhamdulillah tidak mengecewakan",belanja disinialhamdulillah kecewa,House Of Smith Lpl Misty #26 - Sweater Hoodie Casual Pria Fleece,Varian: M,Ada gambar,Y000153.jpg,5,Positive,1.0
AD000421,2024-01-01,bagus. ukuran pas. semoga awet,bagus ukur pas moga awet,Aerostreet Chinos Panjang Elvano Abu Tua Celana Chino EAAAA,Varian: 36,Ada gambar,AD000421.jpg,5,Positive,1.0
I000387,2024-01-01,Ukurannya pas,ukur pas,Kaos Polos New States Apparel 7200 Premium Cotton T-shirt,Varian: White - M,Tidak ada gambar,I000387.jpg,5,Positive,1.0
Q000107,2024-04-01,barang bagus sesuai iklan. proses & pengiriman cepat-akurat.,barang bagus sesuai iklan proses kirim cepatakurat,Parayu - Jas Blazer Vali Jas Pria Formal Kancing Satu Slim Fit,Varian: Hitam - XL,Tidak ada gambar,Q000107.jpg,4,Positive,1.0
AT000114,2025-01-01,"Warna yang dikirim ga sesuai sama yg di pesan, padahal udah nunggu lama",warna kirim sesuai pesan udah nunggu,Faradina Exclusive Listya Dress Gamis Motif Premium Aksen List Busui Friendly Diamond Muslim,Varian: BD Hitam,Tidak ada gambar,AT000114.jpg,1,Negative,0.0
AG000103,2025-03-13,Udh Dateng TPI kecewa karna bawah y g dijahit ataupun d obras g tau emang sengaja apa gimana,udh dateng tpi kecewa karna jahit obras tau emang sengaja gimana,Kaos Oversize Lengan 7/8 Wanita T-shirt Wanita Lengan 3/4 Slit Atasan Rayon Belah Samping Basic Baju Panjang Top Polos Oval murah,Varian: Hitam - XXL ( 120-140Cm ),Tidak ada gambar,AG000103.jpg,1,Negative,0.0
I000478,2024-01-01,"Kaos polos NSA 7200 nya mantabs, rekomended",kaos polos nsa nya mantabs rekomended,Kaos Polos New States Apparel 7200 Premium Cotton T-shirt,Varian: Maroon - XXL,Tidak ada gambar,I000478.jpg,5,Positive,1.0
F000019,2024-08-01,the best,the best,Hoodie Jumper Jaket Sweater Polos Unisex,Varian: Salmon - XXL,Tidak ada gambar,F000019.jpg,5,Positive,1.0
AD000136,2024-10-01,perbagus lagi bahanya agar tidak mudah rusak di bagian bokong,bagus bahanya mudah rusak bokong,Aerostreet Chinos Panjang Elvano Abu Tua Celana Chino EAAAA,Varian: 34,Tidak ada gambar,AD000136.jpg,5,Positive,1.0
AJ000032,2025-02-01,"Bahannya lebih ke syakilla premium bukan rayon twill,Warna nya ga realpict datengnya malah agak ke lavender atau taupe warnanya bukan pink Salem kaya d poto",bahan syakilla premium rayon twillwarna nya realpict datengnya lavender taupe warna pink salem kaya poto,"KEMEJA WANITA , KEMEJA RAYON ORI PREMIUM, KEMEJA WANITA KEKINIAN, KEMEJA WANITA MURAH Oversize",Varian: Pink salem - L (LD 105cm),Tidak ada gambar,AJ000032.jpg,1,Negative,0.0
AD000036,2025-02-22,mayan lah ya sesuai harga semoga kedepan ukuran ditambah 38,mayan sesuai harga moga depan ukur tambah,Aerostreet Chinos Panjang Elvano Abu Tua Celana Chino EAAAA,Varian: 36,Tidak ada gambar,AD000036.jpg,5,Positive,1.0
R000008,2024-05-01,"barang tidak datang, ga dikirim ke alamat saya",barang kirim alamat,Jaket Bomber Ribsgold Series,Varian: BomberBlack - L,Tidak ada gambar,R000008.jpg,1,Negative,0.0
M000021,2024-10-01,Ada yang tidak sesuai ukuran 👎,sesuai ukur,4 Pcs 100 Ribu | Kaos Pocket Saku MBN Pria Wanita | Kaos Polos | Kaos Lengan Pendek Santai,Varian: 4 PCS TULIS DI PESAN OPSIONAL - XXL,Tidak ada gambar,M000021.jpg,2,Negative,0.0
AS000009,2024-12-01,Saya kecewa dengan toko ini pesan warna brownze yg di kirim mroon maaf sy kasih bintang 2,kecewa toko pesan warna brownze kirim mroon maaf kasih bintang,Kayla Tunik Jaring Rajut Outer Dress Rajut Wanita,Varian: BRONZE,Tidak ada gambar,AS000009.jpg,2,Negative,0.0
D000131,2024-12-01,"Emng tidak mengecewakan, sdh langganan dh lama,
Makasih kak bonusnya..😊",emng kecewa sdh langgan makasih kak bonus,HSS - KEMEJA OVERSIZE POLOS BB 100Kg Atasan Wanita Jumbo,Varian: Hitam - Ld 140,Ada gambar,D000131.jpg,5,Positive,1.0
A000356,2024-01-01,"bahan halus, lembut, adem, harga terjangkau",bahan halus lembut adem harga jangkau,KAOS POLOS WANITA COTTON COMBED 30S BAJU KAOS POLOS CEWEK SIZE XS - XL,Varian: L,Ada gambar,A000356.jpg,5,Positive,1.0
AC000456,2024-01-01,Ukurannya pas Berat badan > 80 kg,ukur pas berat badan,Aerostreet Chinos Panjang Elvano Navy Celana Chino EAAAA,Varian: 36,Ada gambar,AC000456.jpg,5,Positive,1.0
A000485,2024-01-01,Motif dan size sesuai. Udh langganan di Toko ini.. 👍,motif size sesuai udh langgan toko,KAOS POLOS WANITA COTTON COMBED 30S BAJU KAOS POLOS CEWEK SIZE XS - XL,Varian: XL,Ada gambar,A000485.jpg,5,Positive,1.0
AZ000091,2025-03-08,Duuuh.... Pengerjaan jaitnya kok nggak rapi ya.. nyesel q .Kya baru belajar jait.,duuuh kerja jaitnya nggak rapi nyesel kya ajar jait,RANIA ONE SET-Setelan celana dan atasan katun toyobo anak usia 0-10 tahun,Varian: Rania Burgundy - XXL,Tidak ada gambar,AZ000091.jpg,1,Negative,0.0
AL000016,2024-01-01,Bahan nya tipis bngt yg kedua x nya mah,bahan nya tipis bngt nya mah,KEMEJA STRIP WANITA KECE Baju,Varian: 55 - All size,Tidak ada gambar,AL000016.jpg,2,Negative,0.0
F000482,2024-01-01,"barang sesuai pesanan, kiriman cepat, barang bagus",barang sesuai pesan kirim cepat barang bagus,Hoodie Jumper Jaket Sweater Polos Unisex,Varian: Baby Pink,Ada gambar,F000482.jpg,5,Positive,1.0
O000177,2025-03-08,"bagus sii,cuma ada noda,gimana si ko bisa ada noda nya gituu,gmna kalo gabisa ilang😊",bagus siicuma nodagimana noda nya gituugmna kalo gabisa ilang,Rok PANJANG Plisket BB WAVY / Rok BB Wavy / rok plisket bb wavy (036),Varian: Broken White,Ada gambar,O000177.jpg,4,Positive,1.0
P000187,2025-03-13,Oke barang bagus,oke barang bagus,HAIBRO Kemeja Cove Series Sage Green Polos,Varian: Hitam - XL,Tidak ada gambar,P000187.jpg,5,Positive,1.0
AT000062,2025-02-01,Aku pesen salur dusty dikirim yg denim,sen salur dusty kirim denim,Faradina Exclusive Listya Dress Gamis Motif Premium Aksen List Busui Friendly Diamond Muslim,Varian: Salur Dusty,Ada gambar,AT000062.jpg,2,Negative,0.0
E000104,2024-01-01,"Gede banget anjir sedangkan badan gua kecil
Jadi ga ke pake deh",gede banget anjir badan gua pake deh,Sweater XXXL Oversize Sweater Oblong Wanita Bigsize Atasan Crewneck Nyaman Bahan Fleece Sweatshirt Baju Basic Panjang Hoodie,Varian: Denim,Tidak ada gambar,E000104.jpg,1,Negative,0.0
H000034,2025-01-01,Ya di pesan warna maron tangan panjang yg DTG warna coklat tangan pendek.kecewa gak amanah ni toko,pesan warna maron tangan dtg warna coklat tangan pendekkecewa gak amanah toko,Cessie Blouse Wanita Airflow Atasan Crinkle Baju Big Size,Varian: Maroon - Tangan Panjang (Sz Normal),Ada gambar,H000034.jpg,1,Negative,0.0
AJ000053,2025-01-01,Kekecilan ❤️‍🩹katanya ukuran L muat sampe bb 60 tp bb aq 55 kekecilan banget jadi kecewa,kecil ukur muat sampe kecil banget kecewa,"KEMEJA WANITA , KEMEJA RAYON ORI PREMIUM, KEMEJA WANITA KEKINIAN, KEMEJA WANITA MURAH Oversize",Varian: Coklat susu - L (LD 105cm),Tidak ada gambar,AJ000053.jpg,2,Negative,0.0
AG000332,2025-03-08,Bagus banget bahannya adem next mau order warna lain,bagus banget bahan adem next order warna,Kaos Oversize Lengan 7/8 Wanita T-shirt Wanita Lengan 3/4 Slit Atasan Rayon Belah Samping Basic Baju Panjang Top Polos Oval murah,Varian: Burgundy - XL ( LD 110-130Cm ),Tidak ada gambar,AG000332.jpg,5,Positive,1.0
S000022,2024-09-01,"barang bagus, kain tebal, sesuai ekspektasi",barang bagus kain tebal sesuai ekspektasi,"Jaket Semi Parka, Kemeja Semi Parka, Canvas Trucker",Varian: Caramel - L,Tidak ada gambar,S000022.jpg,5,Positive,1.0
P000051,2025-03-10,Barangnya suda sampe..tapi syg bahnya tipis tidak sesuai ekspektasi..dan kusut,barang suda sampetapi syg bah tipis sesuai ekspektasidan kusut,HAIBRO Kemeja Cove Series Sage Green Polos,Varian: Hitam - M,Tidak ada gambar,P000051.jpg,1,Negative,0.0
N000070,2025-02-01,Ukuran nya gagal,ukur nya gagal,"Novie Baju Blouse Cringkle Atasan Wanita Lengan Panjang Katun Polos,Blouse Wanita Kekinian Airflow Muda Crinkle Oversize atasan tulle Nyaman atasan korea Linen",Varian: Soft pink - Jumbo XL,Tidak ada gambar,N000070.jpg,1,Negative,0.0
M000175,2025-02-15,Bahan adem bgt bagusssssss,bahan adem bgt bagusssssss,4 Pcs 100 Ribu | Kaos Pocket Saku MBN Pria Wanita | Kaos Polos | Kaos Lengan Pendek Santai,Varian: 4 PCS WARNA RANDOM - L,Tidak ada gambar,M000175.jpg,5,Positive,1.0
AS000076,2024-01-01,Beli warna apaa dtg warna apa ganyambung,beli warna apaa dtg warna ganyambung,Kayla Tunik Jaring Rajut Outer Dress Rajut Wanita,Varian: PUTIH,Tidak ada gambar,AS000076.jpg,2,Negative,0.0
AF000338,2024-01-01,nice service jadi langganan,nice service langgan,Aerostreet Chinos Panjang Elvano Hijau Army Celana Chino EAAAA,Varian: 36,Tidak ada gambar,AF000338.jpg,5,Positive,1.0
V000058,2025-03-08,Barang bagus minus kaitan nya kurang rapi,barang bagus minus kait nya rapi,House of Smith Bomber Jacket Bomith Black #3 - Jaket Bomber Pria Hitam,Varian: M,Tidak ada gambar,V000058.jpg,5,Positive,1.0
AO000020,2025-03-08,Ak pesen ukuran L knp datangnya XL kebesaran.kecewa bgt ak,sen ukur knp datang kebesarankecewa bgt,QOME - DRESS BAHAN CERUTI / DRESS NAOMI / DRESS KONDANGAN /DRESS PESTA / DRESS FORMAL Mewah,Varian: bergundy - L (LD 110),Tidak ada gambar,AO000020.jpg,2,Negative,0.0
AB000040,2025-02-01,"Salah pilih ukuran, price tag dll masih ada, dikomplain di hari yang sama saat barang datang, tapi tetep ga bisa retur barang, padahal udh suka produk lokal, brand lain p...",salah pilih ukur price tag dll komplain barang tetep retur barang udh suka produk lokal brand,Aerostreet Chinos Panjang Elvano Krem Celana Chino EAAAA,Varian: 28,Tidak ada gambar,AB000040.jpg,1,Negative,0.0
AA000121,2025-02-01,"Model nya Keren, Slim fit nya pas dengan ukuran kaki, bahan nya tebal dan tidak panas",model nya keren slim fit nya pas ukur kaki bahan nya tebal panas,Aerostreet Chinos Panjang Elvano Hitam Celana Chino EAAAA,Varian: 30,Ada gambar,AA000121.jpg,5,Positive,1.0
AW000097,2025-03-08,Kecil bgt celananya street,bgt celana street,celana panjang anak laki-laki model cargo umur 5 sampai 15 tahun,Varian: ARMY - 11 tahun,Tidak ada gambar,AW000097.jpg,2,Negative,0.0
U000010,2025-03-13,"Kaget bgt! dengan harga segitu yg dateng bahannya tipis bgt! yg bener aja, mau naik haji ini yg jual ga kira2 harganya dengan bahan sprt itu😭😭",kaget bgt harga segitu dateng bahan tipis bgt bener aja haji jual harga bahan sprt,House of Smith Harrington Jacket Hangor Black #6 - Jaket Harrington Pria Hitam,Varian: L - BLACK,Tidak ada gambar,U000010.jpg,1,Negative,0.0
